id,text,aspects_json
201538850,The game has improved a lot since early access. Still has a ways ago. Looking forward to the future!,"[{""aspect"": ""Progression"", ""sentiment"": ""Positive"", ""snippet"": ""The game has improved a lot since early access""}, {""aspect"": ""General"", ""sentiment"": ""Positive"", ""snippet"": ""Looking forward to the future""}]"
201537941,"Releasing incomplete games but charging for them as if they're fully complete has become the new normal.

But it's a free to play, right? That's the deceptive part. It's free to try, very much like Starcraft 2, but if you want to actually fully play the game, you need to get out that wallet, and when you do, expect to take a fucking dent out of it.

Sure, you could piece meal, that's what is encouraged. But the first campaign, then there'll be a second and a third campaign you can also buy down the road. Buy a single coop commander, but if you want to play any of the rest of them to max level you'll be paying for those individually too. But everything that is available right now, for the low low price of $65. That's right, you too, if you act RIGHT NOW, can lock in this AMAZING low price for basically an early access game! Fomo bullshit.

Did I mention the ""pay for everything"" option has already changed what you get since it's inception? Classic ""buy everything"" option being better the longer you wait. When will game studios realize that if you give players the option to ""buy everything"" it needs to include EVERYTHING as in all future content. People will pay a $100 easy for that, but instead they drip feed content and want to charge full game prices.

It's like they don't realize how many amazing $6, $15, $20, $35 games exist out there. Games that will give the player thousands of hours of play. And they're asking for $65 for the beginning of a game, next campaign will be another $25 no doubt, every new commander will be another $8. Do the math, that's going to add up to be some crazy numbers just to own ""the whole game"" down the road. That's the sick af, toxic monetization of these kind of ""free to play"" games.

And for that reason, Stormgate gets a big thumbs down from me.","[{""aspect"": ""Monetization"", ""sentiment"": ""Negative"", ""snippet"": ""Releasing incomplete games but charging for them as if they're fully complete has become the new normal""}, {""aspect"": ""Monetization"", ""sentiment"": ""Negative"", ""snippet"": ""if you want to actually fully play the game, you need to get out that wallet""}, {""aspect"": ""Monetization"", ""sentiment"": ""Negative"", ""snippet"": ""the first campaign, then there'll be a second and a third campaign you can also buy down the road""}, {""aspect"": ""Monetization"", ""sentiment"": ""Negative"", ""snippet"": ""every new commander will be another $8""}, {""aspect"": ""Monetization"", ""sentiment"": ""Negative"", ""snippet"": ""That's the sick af, toxic monetization of these kind of 'free to play' games""}]"
201537654,The gen AI facial animations are soooo bad,"[{""aspect"": ""Art"", ""sentiment"": ""Negative"", ""snippet"": ""The gen AI facial animations are soooo bad""}]"
201536074,"I could recommend it for free, you will likely get an hour or two of content out of it. Anything more than that and you should be prepared to pay for it, and at that point I may not recommend it as the cost for content and level of balance aren't as favorable as others in the genre. I do wish we'd get more full RTS games. For something more fleshed out check out Command & Conquer, Starcraft, Grey Goo, Tempest Rising, or Deserts of Kharak.

+Visuals, cinematics
+Variety of options, key rebinding
+3 factions, familiar unit types
+Unit upgrades
+Angels/demons theme
+Classic RTS style
+Voiced dialogue
+Campaign (humans only, 12 missions, 3 free)
+Variety of units
+Hero units, level up
+Variety of abilities
+Items for use/pickup
+Queued orders/movement
+Free prologue/demo (~1-2 hrs)

-Campaign is $30 for 9 missions
-Campaign bundle only available in-game
-No Demon/Angel campaign
-DLC-locked heroes
-No separate voice volume
-Lacking tutorial
-Lacking backstory
-Autosave only, unclear saving
-Some balance issues
-Awkward camera, very limited zoom out
-Unclear direction at times","[{""aspect"": ""Monetization"", ""sentiment"": ""Negative"", ""snippet"": ""Campaign is $30 for 9 missions""}, {""aspect"": ""Gameplay"", ""sentiment"": ""Neutral"", ""snippet"": ""you will likely get an hour or two of content out of it""}, {""aspect"": ""Balance"", ""sentiment"": ""Negative"", ""snippet"": ""some balance issues""}, {""aspect"": ""Controls"", ""sentiment"": ""Negative"", ""snippet"": ""Awkward camera, very limited zoom out""}, {""aspect"": ""Progression"", ""sentiment"": ""Neutral"", ""snippet"": ""Hero units, level up""}, {""aspect"": ""Graphics"", ""sentiment"": ""Positive"", ""snippet"": ""Visuals, cinematics""}, {""aspect"": ""Art"", ""sentiment"": ""Positive"", ""snippet"": ""Angels/demons theme""}, {""aspect"": ""Gameplay"", ""sentiment"": ""Positive"", ""snippet"": ""Classic RTS style, Queued orders/movement, Variety of units, Items for use/pickup, Variety of abilities""}, {""aspect"": ""Controls"", ""sentiment"": ""Positive"", ""snippet"": ""Variety of options, key rebinding""}, {""aspect"": ""Audio"", ""sentiment"": ""Positive"", ""snippet"": ""Voiced dialogue""}, {""aspect"": ""Gameplay"", ""sentiment"": ""Positive"", ""snippet"": ""Campaign (humans only, 12 missions, 3 free), Free prologue/demo (~1-2 hrs)""}]"
201535923,"Stormgate is a new generation RTS game that rivals previous titles such as Starcraft: Brood War and Warcraft III. The first full length campaign is fun and challenging. The  1v1 mode is challenging and complex. After greater than 350 hours in game, I would recommend this product to any fan of RTS games.","[{""aspect"": ""Gameplay"", ""sentiment"": ""Positive"", ""snippet"": ""The first full length campaign is fun and challenging""}, {""aspect"": ""Gameplay"", ""sentiment"": ""Positive"", ""snippet"": ""The 1v1 mode is challenging and complex""}, {""aspect"": ""Nostalgia/DevPedigree"", ""sentiment"": ""Positive"", ""snippet"": ""I would recommend this product to any fan of RTS games""}]"
201535278,"First 3 missions free, but everything else you have to pay for? Basic edition only gives you the first chapter, not all 3 chapters? Have to buy the deluxe edition, but you'll also introduce micro transactions? Woof, take someone else's money, you do not have my support.","[{""aspect"": ""Monetization"", ""sentiment"": ""Negative"", ""snippet"": ""First 3 missions free, but everything else you have to pay for""}, {""aspect"": ""Monetization"", ""sentiment"": ""Negative"", ""snippet"": ""Have to buy the deluxe edition, but you'll also introduce micro transactions""}]"
201534214,"The game looks like a cheap StarCraft 2 knock off, but way more underdeveloped than StarCraft 2, uninteresting story, mediocre (compared to StarCraft 2) graphics.
The story characters (heroes) are looking like as if they would have jumped out strait outta Fortnite. Honestly I think they are childishly ridiculous to a game that wanna be the successor of the Starcraft2. 

In the in-game store they are selling real ""treasures"" , like various heroes for $8.49/hero,  ""Glitch mod shader""  - (custom fog of war),  shader for $4.99 etc. 
The ""deluxe"" edition is 64.99, in exchange you get 3 heroes, the Chapter1 (I guess this is the human campaign), an ""army accent"" (whatever it means) and a pet chicken....a PET CHICKEN ... 

The races that meant to impersonate the zerg and protoss from StarCraft 2 are looking ridiculous.

Anyway, I am happy that I was able to play the demo level, because I would have refunded this ""treasure"" anyway before I would have reached 2 hours of play time. For this (demo) I am very grateful.","[{""aspect"": ""Graphics"", ""sentiment"": ""Negative"", ""snippet"": ""mediocre (compared to StarCraft 2) graphics""}, {""aspect"": ""Gameplay"", ""sentiment"": ""Negative"", ""snippet"": ""uninteresting story""}, {""aspect"": ""Art"", ""sentiment"": ""Negative"", ""snippet"": ""story characters (heroes) are looking like as if they would have jumped out strait outta Fortnite""}, {""aspect"": ""Monetization"", ""sentiment"": ""Negative"", ""snippet"": ""various heroes for $8.49/hero, 'Glitch mod shader' - (custom fog of war), shader for $4.99 etc.""}, {""aspect"": ""Monetization"", ""sentiment"": ""Negative"", ""snippet"": ""The 'deluxe' edition is 64.99, in exchange you get 3 heroes, the Chapter1, an 'army accent', and a pet chicken""}, {""aspect"": ""Nostalgia/DevPedigree"", ""sentiment"": ""Negative"", ""snippet"": ""The races that meant to impersonate the zerg and protoss from StarCraft 2 are looking ridiculous""}, {""aspect"": ""Gameplay"", ""sentiment"": ""Positive"", ""snippet"": ""I was able to play the demo level""}]"
201534100,Very fun game.. The developers have done a good job updating based on community feedback. Highly recommend!,"[{""aspect"": ""Gameplay"", ""sentiment"": ""Positive"", ""snippet"": ""very fun game..""}, {""aspect"": ""Balance"", ""sentiment"": ""Positive"", ""snippet"": ""the developers have done a good job updating based on community feedback.""}]"
201533974,A great new take of a "space" RTS with tons of potential for DLC content,"[{""aspect"": ""Gameplay"", ""sentiment"": ""Positive"", ""snippet"": ""A great new take of a 'space' RTS""}, {""aspect"": ""Monetization"", ""sentiment"": ""Positive"", ""snippet"": ""tons of potential for DLC content""}]"
201533470,I love the game. It has come a long ways since early access. The development team listened to our feedback and executed. Very excited for the future of this game.,"[{""aspect"": ""Gameplay"", ""sentiment"": ""Positive"", ""snippet"": ""I love the game. It has come a long ways since early access""}, {""aspect"": ""Support"", ""sentiment"": ""Positive"", ""snippet"": ""The development team listened to our feedback and executed""}, {""aspect"": ""General"", ""sentiment"": ""Positive"", ""snippet"": ""Very excited for the future of this game""}]"
201533113,"this is how the game should have looked during invite-only pre-alpha

pros:
- Frank Klepacki music
- improved, clean-looking UI
- smart 1v1 AI

cons:
- awful voice acting and dialogue
- lame pixar characters + story
- awful sound FX + sound mixing
- cutscenes that barely rival wc3 in quality (a 20 year old game)
- FG staff fake-reviewing their own game, deleting negative comments, ignoring negative feedback (negative feedback is still feedback)
- uninspired and wishy-washy race design. the vanguard are the chatGTP race and the demons are like a kintergarden-friendly version of Diablo units
- sketchy monetization
- absolutely abysmal level of polish for a $40million dollar game

mid:
- nothing ground-breaking about the 1v1 mode. the stormgate mechanic as it is currently implemented is boring, but has potential

overall impression:
agonizingly bland and disappointing end of a game that could have been great. where did the $40 million dollars go? a rock-climbing gym, sleep pods and massage chairs for their orange county studio? Stormgate is the result of senior devs who think they are rockstars, without any of the talent that Blizzard had in their prime.","[{""aspect"": ""Audio"", ""sentiment"": ""Positive"", ""snippet"": ""Frank Klepacki music""}, {""aspect"": ""Controls"", ""sentiment"": ""Positive"", ""snippet"": ""improved, clean-looking UI""}, {""aspect"": ""Gameplay"", ""sentiment"": ""Positive"", ""snippet"": ""smart 1v1 AI""}, {""aspect"": ""Audio"", ""sentiment"": ""Negative"", ""snippet"": ""awful voice acting and dialogue""}, {""aspect"": ""Art"", ""sentiment"": ""Negative"", ""snippet"": ""lame pixar characters + story""}, {""aspect"": ""Audio"", ""sentiment"": ""Negative"", ""snippet"": ""awful sound FX + sound mixing""}, {""aspect"": ""Graphics"", ""sentiment"": ""Negative"", ""snippet"": ""cutscenes that barely rival wc3 in quality""}, {""aspect"": ""Support"", ""sentiment"": ""Negative"", ""snippet"": ""FG staff fake-reviewing their own game, deleting negative comments, ignoring negative feedback""}, {""aspect"": ""Art"", ""sentiment"": ""Negative"", ""snippet"": ""uninspired and wishy-washy race design""}, {""aspect"": ""Monetization"", ""sentiment"": ""Negative"", ""snippet"": ""sketchy monetization""}, {""aspect"": ""Performance"", ""sentiment"": ""Negative"", ""snippet"": ""absolutely abysmal level of polish""}, {""aspect"": ""Gameplay"", ""sentiment"": ""Neutral"", ""snippet"": ""nothing ground-breaking about the 1v1 mode""}, {""aspect"": ""Gameplay"", ""sentiment"": ""Negative"", ""snippet"": ""agonizingly bland and disappointing end of a game that could have been great""}, {""aspect"": ""Nostalgia/DevPedigree"", ""sentiment"": ""Negative"", ""snippet"": ""Stormgate is the result of senior devs who think they are rockstars, without any of the talent that Blizzard had in their prime""}]"
201532184,GREED.GREED.GREED......,"[{""aspect"": ""Monetization"", ""sentiment"": ""Negative"", ""snippet"": ""GREED.GREED.GREED""}]"
201531952,"Absolutely fucked. I paid to fund this game at KS, and they're telling me I don't get all the shit? Fuck you all! What absolutely cunty behaviour...","[{""aspect"": ""Monetization"", ""sentiment"": ""Negative"", ""snippet"": ""I paid to fund this game at KS, and they're telling me I don't get all the shit""}, {""aspect"": ""Support"", ""sentiment"": ""Negative"", ""snippet"": ""Fuck you all! What absolutely cunty behaviour""}]"
201531791,Huge turn around.,"[{""aspect"": ""General"", ""sentiment"": ""Positive"", ""snippet"": ""Huge turn around""}]"
201531697,"Overall the game has improved immensely over the past year, and I would agree it's now a release ready product (referring to the campaign).  I've followed the development of Stormgate and just couldn't get into it previously, but the overall package now feels much more polished and ready to go. 

Not perfect by any means, but definitely worth taking a look.","[{""aspect"": ""Gameplay"", ""sentiment"": ""Positive"", ""snippet"": ""it's now a release ready product (referring to the campaign)""}, {""aspect"": ""General"", ""sentiment"": ""Positive"", ""snippet"": ""the overall package now feels much more polished and ready to go""}]"
201531646,"Great 1v1 competitive experience. The game does great things to make the experience of learning to play RTS better. There is the quick macro build menu, the auto control groups and drag to position. 

The visuals are really nice and it's come on a huge way.

The editor are custom maps are a great addition and people are already creating great game modes.

It still has ways to go but Frost Giant have proven that with support and feedback it's continually getting better. Give it a go, it's free to play and has a campaign mode too.","[{""aspect"": ""Gameplay"", ""sentiment"": ""Positive"", ""snippet"": ""Great 1v1 competitive experience""}, {""aspect"": ""Controls"", ""sentiment"": ""Positive"", ""snippet"": ""quick macro build menu, the auto control groups and drag to position""}, {""aspect"": ""Graphics"", ""sentiment"": ""Positive"", ""snippet"": ""The visuals are really nice""}, {""aspect"": ""Support"", ""sentiment"": ""Positive"", ""snippet"": ""Frost Giant have proven that with support and feedback it's continually getting better""}, {""aspect"": ""Gameplay"", ""sentiment"": ""Positive"", ""snippet"": ""The editor and custom maps are a great addition""}, {""aspect"": ""Monetization"", ""sentiment"": ""Positive"", ""snippet"": ""it's free to play and has a campaign mode too""}]"
201530830,The chick isn't that hot.,"[{""aspect"": ""Art"", ""sentiment"": ""Negative"", ""snippet"": ""The chick isn't that hot""}]"
201530766,"The game is SO much better now with the ""full""release (5th Aug 2025).

Having lots of fun with the campaign. It's very well written, and the voice acting is superb. Also, there are compelling character designs right away, with very well made cutscenes and dialogue.

Music, while mostly ambient focused, is also pretty good.

Everything feels smooth, and it indeed does feel like a high budget, AAA game from the very start.

Super recommended, and I'm eager to play much more.","[{""aspect"": ""Gameplay"", ""sentiment"": ""Positive"", ""snippet"": ""Having lots of fun with the campaign""}, {""aspect"": ""Narrative"", ""sentiment"": ""Positive"", ""snippet"": ""It's very well written""}, {""aspect"": ""Audio"", ""sentiment"": ""Positive"", ""snippet"": ""the voice acting is superb""}, {""aspect"": ""Art"", ""sentiment"": ""Positive"", ""snippet"": ""compelling character designs right away, with very well made cutscenes and dialogue""}, {""aspect"": ""Audio"", ""sentiment"": ""Positive"", ""snippet"": ""Music, while mostly ambient focused, is also pretty good""}, {""aspect"": ""Performance"", ""sentiment"": ""Positive"", ""snippet"": ""Everything feels smooth""}, {""aspect"": ""General"", ""sentiment"": ""Positive"", ""snippet"": ""it indeed does feel like a high budget, AAA game from the very start""}]"
201530755,"Try the game for free, could be good. But whoever spent money on Kickstarter cant recommend the game until they do something.

~10� for 3 missions is way to much, when i see the first 6 missions i would not recommend buying more.","[{""aspect"": ""Monetization"", ""sentiment"": ""Negative"", ""snippet"": ""~10� for 3 missions is way too much""}, {""aspect"": ""Gameplay"", ""sentiment"": ""Neutral"", ""snippet"": ""Try the game for free, could be good""}, {""aspect"": ""Monetization"", ""sentiment"": ""Negative"", ""snippet"": ""when i see the first 6 missions i would not recommend buying more""}]"
201530752,"After 700 hours of playing and one year of Early Access I think Stormgate has finally come into a place where they know what to work on to create next great RTS. The game is still not fully complete (far from it) and in active development but the things that you can already play for free will bring a lot of fun.

The free to play 1vs1, free campaign missions, custom games and more are definitely worth trying. I am certainly looking forward how this product will look in one or two years from now. I truly believe in this project and despite a lot of harsh feedback and reality check Frost Giant has continuously improve their product with each update.

If you love Blizzard style RTS like StarCraft and WarCraft you will feel at home real quick. Give it time to know the game and you will stay for longer.

","[{""aspect"": ""Gameplay"", ""sentiment"": ""Positive"", ""snippet"": ""the things that you can already play for free will bring a lot of fun""}, {""aspect"": ""Monetization"", ""sentiment"": ""Positive"", ""snippet"": ""free to play 1vs1, free campaign missions, custom games and more are definitely worth trying""}, {""aspect"": ""Support"", ""sentiment"": ""Positive"", ""snippet"": ""Frost Giant has continuously improve their product with each update""}, {""aspect"": ""Nostalgia/DevPedigree"", ""sentiment"": ""Positive"", ""snippet"": ""If you love Blizzard style RTS like StarCraft and WarCraft you will feel at home real quick""}]"
201530641,"EDIT: they fixed the bundle issue yippee!

First off, for anyone saying the only way to get the whole campaign is in the ultimate bundle. There's is a $20ish bundle in the in-game store which has the whole vanguard campaign. It's not on the steam page cus steam only allows 3 bundles apparently.

Okay, actual review time. I've been following this since the alpha. And let's be honest EA was a mess. The game has come a very long way since then. Is it perfect? not at all, but the amount of improvements and work that has been done should be recognised. The editor wasn't slated until 1.0 so that fact we even have one is crazy and the community has already built a bunch of exciting things it.

Game play wise, it's one of the more robust of the new RTS' out there. Path finding generally works as expected, auto hotheys are a GODSEND and it handles well. The time to kill is still long. It's not as long as it used to be, and stormgates add a nice explosive and interesting edge to the game.

It's not finished, co-op has had no love since EA since they wanted to focus on campaign and 1v1, but the core is there in a pretty solid state.","[{""aspect"": ""Monetization"", ""sentiment"": ""Positive"", ""snippet"": ""they fixed the bundle issue yippee! There's is a $20ish bundle in the in-game store which has the whole vanguard campaign""}, {""aspect"": ""Gameplay"", ""sentiment"": ""Positive"", ""snippet"": ""Game play wise, it's one of the more robust of the new RTS' out there""}, {""aspect"": ""Controls"", ""sentiment"": ""Positive"", ""snippet"": ""Path finding generally works as expected, auto hotkeys are a GODSEND and it handles well""}, {""aspect"": ""Support"", ""sentiment"": ""Positive"", ""snippet"": ""the amount of improvements and work that has been done should be recognised""}, {""aspect"": ""Support"", ""sentiment"": ""Positive"", ""snippet"": ""the community has already built a bunch of exciting things""}, {""aspect"": ""Gameplay"", ""sentiment"": ""Neutral"", ""snippet"": ""It's not finished, co-op has had no love since EA but the core is there in a pretty solid state""}]"
201530474,"Not yet a proper release even if they claim it is. Campaign is ok but really short, feels rushed compared to Starcraft 2 or Warcraft 3, uninspired and has some bugs. It feels like a game made by IA and I found out it is. Up to you if this acceptable for the price. For me it is not since I paid 60 euros for this on Kickstarter. One good thing this game made and make me want to play more Starcraft 2 and Warcraft 3. I will probably even buy Warcraft 1 et 2 remastered as they have at least a soul which this game does not.","[{""aspect"": ""Gameplay"", ""sentiment"": ""Negative"", ""snippet"": ""Campaign is ok but really short, feels rushed compared to Starcraft 2 or Warcraft 3, uninspired""}, {""aspect"": ""Bugs"", ""sentiment"": ""Negative"", ""snippet"": ""has some bugs""}, {""aspect"": ""Monetization"", ""sentiment"": ""Negative"", ""snippet"": ""I paid 60 euros for this on Kickstarter""}, {""aspect"": ""Nostalgia/DevPedigree"", ""sentiment"": ""Positive"", ""snippet"": ""One good thing this game made and make me want to play more Starcraft 2 and Warcraft 3""}]"
201529761,"Stormgate is a good blend of classic RTS with new innovative concepts that the genre has been missing for a while now. While it has had a rocky development cycle due to the developers focusing on too many areas at once, the content available as of now shows that the developers are truly passionate about the development of this game. 

I won't give it a rating or list a bunch of pros and cons because this product isn't fully complete, but I will recommend if you are a fan of RTS genre then consider trying the game for yourself and/or follow the development of the game when it receives a more complete set of features.  

If you're new to the RTS genre then I would also consider checking it out for the campaign, coop, and AI skirmish modes as they don't require any money to try.

Overall: I recommend it!","[{""aspect"": ""Gameplay"", ""sentiment"": ""Positive"", ""snippet"": ""Stormgate is a good blend of classic RTS with new innovative concepts""}, {""aspect"": ""Support"", ""sentiment"": ""Positive"", ""snippet"": ""the developers are truly passionate about the development of this game""}, {""aspect"": ""Monetization"", ""sentiment"": ""Positive"", ""snippet"": ""campaign, coop, and AI skirmish modes as they don't require any money to try""}]"
201529531,"I really wish you best of luck with this game/project. But launching it in this state is just sad :(

If you want to help/support/playtest this game, go for it. Small portion of the game is done and small portion of that is free.

If you value your time, then come back in a year or two... if there will be anything to come back to","[{""aspect"": ""Gameplay"", ""sentiment"": ""Negative"", ""snippet"": ""launching it in this state is just sad""}, {""aspect"": ""Monetization"", ""sentiment"": ""Neutral"", ""snippet"": ""small portion of that is free""}, {""aspect"": ""Support"", ""sentiment"": ""Neutral"", ""snippet"": ""If you want to help/support/playtest this game, go for it""}]"
201527981,good change!,"[{""aspect"": ""General"", ""sentiment"": ""Positive"", ""snippet"": ""good change!""}]"
201527899,"okeyish at best for early acces,
once game is released then id sugest try to check if game is worth or not.
as early acces goes just dont bother its too much pro play focosed for now plus skirmish only lets you play 1 vs 1 wich is boring atleast for me.
","[{""aspect"": ""Gameplay"", ""sentiment"": ""Negative"", ""snippet"": ""as early acces goes just dont bother its too much pro play focosed for now plus skirmish only lets you play 1 vs 1 which is boring""}, {""aspect"": ""General"", ""sentiment"": ""Neutral"", ""snippet"": ""okeyish at best for early acces""}]"
201527035,"Game has problems, but if you come from sc2 and are looking for fun multiplayer rts then this game has a pretty good chance to be to your liking","[{""aspect"": ""Gameplay"", ""sentiment"": ""Positive"", ""snippet"": ""if you come from sc2 and are looking for fun multiplayer rts then this game has a pretty good chance to be to your liking""}, {""aspect"": ""Bugs"", ""sentiment"": ""Negative"", ""snippet"": ""Game has problems""}]"
201526809,"The overhauled graphics, campaign and qol features make this a way better game than a year ago. Give it a try.","[{""aspect"": ""Graphics"", ""sentiment"": ""Positive"", ""snippet"": ""The overhauled graphics""}, {""aspect"": ""Gameplay"", ""sentiment"": ""Positive"", ""snippet"": ""campaign and qol features make this a way better game than a year ago""}]"
201526491,It really did improve,"[{""aspect"": ""General"", ""sentiment"": ""Positive"", ""snippet"": ""It really did improve""}]"
201526481,I had fun with campaign. It has potential and the latest changes of artstyle show it. If you ask me give it a try :),"[{""aspect"": ""Gameplay"", ""sentiment"": ""Positive"", ""snippet"": ""I had fun with campaign""}, {""aspect"": ""Art"", ""sentiment"": ""Positive"", ""snippet"": ""the latest changes of artstyle show it""}]"
201526077,slapping those of us who kickstarted / bought into early access with the release new ultimate edition. same cost some of us already paid but more co-op heroes and cosmetics.  Feels great. regret funding this game with their pricing models they are pushing.,"[{""aspect"": ""Monetization"", ""sentiment"": ""Negative"", ""snippet"": ""regret funding this game with their pricing models they are pushing""}, {""aspect"": ""Gameplay"", ""sentiment"": ""Positive"", ""snippet"": ""more co-op heroes and cosmetics""}]"
201525945,better,"[{""aspect"": ""General"", ""sentiment"": ""Positive"", ""snippet"": ""better""}]"
201525661,"The game has absolutely nothing to it, and they want to charge more money to play the campaign. Cannot recommend, disgusting cash grab. Avoid at all costs.","[{""aspect"": ""Monetization"", ""sentiment"": ""Negative"", ""snippet"": ""they want to charge more money to play the campaign. Cannot recommend, disgusting cash grab""}, {""aspect"": ""Gameplay"", ""sentiment"": ""Negative"", ""snippet"": ""The game has absolutely nothing to it""}]"
201524700,only bundle where u get all 3 campign acts is the ultimate edition forceing me to but the last 2 acts seperate fuck ur selfs,"[{""aspect"": ""Monetization"", ""sentiment"": ""Negative"", ""snippet"": ""only bundle where u get all 3 campign acts is the ultimate edition forceing me to but the last 2 acts seperate""}]"
201524637,"tl;dr

[u] steam page [/u]

[list]
?[*]Basic Edition $24.99 
1 hero 4 co-op ,1 chapter of campaign + 1 useless skin

?[*]Deluxe Edition $39.99
2 hero for co-op,1 chapter of campaign + 2 useless skins (what a joke)

?[*]Ultimate Early Access Pack $59.99
4 hero for co-op , full campaign (3 chapters) + 3 useless skins

?[*]Ultimate edition $64.99
6 hero for co-op , full campaign (3 chapters) + 3 useless skins
[/list]

 Only 1vs1 is free and co-op heroes cost 10$ each

Game will have better times if they relase it  for full price.

This is not f2p at all. They propably cooking more  paywall content.
monetization is copy paste from S][C

[spoiler] ps $25 for full campaign in game store. [/spoiler]
[spoiler] ps#2 I got perfect new name ScamGate [/spoiler]","[{""aspect"": ""Monetization"", ""sentiment"": ""Negative"", ""snippet"": ""Only 1vs1 is free and co-op heroes cost 10$ each. This is not f2p at all. They propably cooking more paywall content.""}]"
201524295,Starcraft 2 eats this game before breakfast.,"[{""aspect"": ""Nostalgia/DevPedigree"", ""sentiment"": ""Negative"", ""snippet"": ""Starcraft 2 eats this game before breakfast""}]"
201524259,not quite finished but making great progress,"[{""aspect"": ""General"", ""sentiment"": ""Positive"", ""snippet"": ""not quite finished but making great progress""}]"
201524026,"I don��t usually write reviews, but Stormgate has brought so much fun and connection into our home that I had to share.

My husband is a longtime RTS fan, while I��ve always leaned more toward cozy co-op or story-driven games. I was honestly a little hesitant to try Stormgate at first��I thought it might be too intense or competitive for me. But wow, was I wrong.

We started playing the co-op  together, and I was immediately drawn in. The missions are super engaging, and the difficulty feels really well-balanced��even for someone like me who��s newer to the genre. There��s a real sense of teamwork, and it never feels like one of us is ��carrying�� the other. I love how we can talk through our strategies, support each other, and laugh (a lot) when things get chaotic.

The visuals are gorgeous, the factions are creative and distinct, and the developers clearly care about making this game accessible to all types of players. 

But honestly, the best part? It��s become something we truly look forward to at the end of a long day. Whether we��re pushing through a tough mission or just messing around and building silly base layouts, it��s time we get to spend together doing something we both genuinely enjoy.

If you��re a couple looking for a fun, smart, and surprisingly heartwarming game to play together��especially if one of you is new to RTS��Stormgate is absolutely worth it.","[{""aspect"": ""Gameplay"", ""sentiment"": ""Positive"", ""snippet"": ""The missions are super engaging, and the difficulty feels really well-balanced""}, {""aspect"": ""Graphics"", ""sentiment"": ""Positive"", ""snippet"": ""The visuals are gorgeous""}, {""aspect"": ""Controls"", ""sentiment"": ""Positive"", ""snippet"": ""the developers clearly care about making this game accessible to all types of players""}]"
201523481,"I��ve been craving a modern RTS that captures the magic of classics like StarCraft and Warcraft III, and Stormgate absolutely delivers �� and then some.

Gameplay:
The core RTS mechanics are tight, fast-paced, and rewarding. Each faction feels unique with distinct strategies, and the learning curve is just right �� easy to get into, but with deep mastery potential. Micro matters, but macro wins games, just how it should be.

Campaign:
The single-player campaign is way more fleshed out than I expected for a free-to-play title. Great storytelling, high production value, and fun mission variety. The co-op missions are a blast with friends too �� super replayable.

Multiplayer:
This is where Stormgate really shines. Ranked matches are intense, and the matchmaking feels fair. The devs have made a clear effort to support competitive play without alienating casual players. Plus, no pay-to-win nonsense �� just skill and strategy.

Graphics & Performance:
Looks fantastic without frying your GPU. The art style is sharp, animations are smooth, and performance has been rock solid for me. Also, major props for the clean UI.

Dev Support & Community:
Frost Giant is doing everything right. Transparent updates, active feedback loops, and a passionate community that genuinely wants this game to succeed.

If you loved the golden age of RTS or are just looking for something fresh and well-made in the genre �� Stormgate is it. It��s the spiritual successor we were promised, and it��s only getting better.]

I highly recommend!","[{""aspect"": ""Gameplay"", ""sentiment"": ""Positive"", ""snippet"": ""The core RTS mechanics are tight, fast-paced, and rewarding""}, {""aspect"": ""Matchmaking"", ""sentiment"": ""Positive"", ""snippet"": ""Ranked matches are intense, and the matchmaking feels fair""}, {""aspect"": ""Graphics"", ""sentiment"": ""Positive"", ""snippet"": ""Looks fantastic without frying your GPU""}, {""aspect"": ""Performance"", ""sentiment"": ""Positive"", ""snippet"": ""performance has been rock solid for me""}, {""aspect"": ""Controls"", ""sentiment"": ""Positive"", ""snippet"": ""major props for the clean UI""}, {""aspect"": ""Support"", ""sentiment"": ""Positive"", ""snippet"": ""Frost Giant is doing everything right. Transparent updates, active feedback loops""}]"
201523208,"Played during EA, happy to see so much input from the community making it to the game launch.","[{""aspect"": ""Support"", ""sentiment"": ""Positive"", ""snippet"": ""happy to see so much input from the community making it to the game launch""}]"
201522817,"Loving the campaign so far. The game has come a long way since it's EA launch. Even at this early stage, Stormgate probably has the best Pathfinding and Graphics among all RTS games","[{""aspect"": ""Gameplay"", ""sentiment"": ""Positive"", ""snippet"": ""best Pathfinding""}, {""aspect"": ""Graphics"", ""sentiment"": ""Positive"", ""snippet"": ""best ... Graphics among all RTS games""}]"
201522067,Its fun,"[{""aspect"": ""Gameplay"", ""sentiment"": ""Positive"", ""snippet"": ""its fun""}]"
201520047,Love the game and its constantly getting better.,"[{""aspect"": ""Gameplay"", ""sentiment"": ""Positive"", ""snippet"": ""constantly getting better""}]"
